2.2655117062547,2.22948807902674
3.22708898828523,2.22459064772187
1.82242109217724,2.23140859956913
2.30672390433932,2.22731861871393
3.23136578337883,2.21290302595512
3.35356864461271,2.18395810356374
3.32429608703906,2.20842400459869
3.52056498598534,2.03484445250924
2.30730349853888,2.22719191052716
2.28069097329164,2.22876546353516
3.31954951559423,2.17190307120123
3.31809137860797,2.18128205352884
3.32147742893172,2.15997148254306
1.75567624435405,2.2310619777273
1.65648632333855,2.23110902394574
2.28846363655734,2.22708957196956
2.93035506108442,2.22070518201806
3.22145167207054,2.21760895560395
1.77409513791696,2.22957959896941
3.22093308778673,2.21828308032533
3.20795627870812,2.21941053401558
2.28773761856,2.2272229478561
1.75567624435405,2.2310619777273
2.27372364091376,2.22752627393645
2.30672390433932,2.22667889796722
2.3185171210525,2.22371985536487
3.31907973924301,2.17386506685853
2.36645261185203,2.2225494885277
3.31954951559423,2.171529977808
2.3078220828227,2.22224478527088
3.31527272050063,2.17236364706671
1.67741882543009,2.23101908886758
1.75614602070527,2.22738886294773
2.24919765478494,2.22540463256393
1.75327855466533,2.22741308610301
3.17407747249585,2.21701637588018
2.27401648850932,2.22434593353227
3.22120763240757,2.18829826104003
2.29488187969354,2.22320068473017
2.32133577915985,2.2217336307873
3.21858420603061,2.2169353340769
1.84401250135881,2.22730434349239
3.16261370932768,2.21859831753323
3.20199560994,2.20753976411746
3.19959792025129,2.20815311414447
2.29844485877295,2.21996699159057
3.20280704181938,2.20485929011872
3.19776762277899,2.21009989899758
1.75755534975894,2.2265975085826
2.25219324164794,2.22399807349467
2.91099661481907,2.21676931308809
1.75755534975894,2.2265975085826
2.28893341290857,2.22258117941105
2.42509534286452,2.21709182808229
3.17314402078498,2.21407839510907
1.64626716245155,2.23065301438576
1.67056741189211,2.22827753188412
2.29896344305677,2.21958766043709
3.20856637786555,2.19593431846701
3.31767041018934,2.15694583516271
3.24164595418158,2.1088524429993
3.20715704881188,2.1956444209485
1.75708557340772,2.22598419638126
2.31256865426753,2.21145348932773
3.15091810847969,2.20869014307342
2.9077081803605,2.20887213095777
2.34793610242393,2.21098596978568
2.30897517023025,2.21222917739452
3.25249961819232,2.10744045185773
2.24140668854452,2.22281020720087
2.30363070161113,2.21593041018455
2.29656575336806,2.21972307791881
2.25140011274327,2.21972961841347
3.23314117192696,2.15121737947357
3.17704865539255,2.20368005424356
2.43774269839811,2.21091286182959
3.22839460048213,2.1113587180095
3.15054594799365,2.20602969788658
2.25593925047458,2.21939637418768
3.1928441225785,2.18869778642823
2.24140668854452,2.22226879541632
1.75097848084181,2.22540240800722
2.26978850134831,2.21363975102861
2.39055762956222,2.20721727907574
2.38487150541494,2.20870141696337
2.1984130009202,2.22277402641852
2.29128229466468,2.21303241631812
2.33223825110318,2.20974300035679
2.86372613210114,2.20626181329734
3.22223869998363,2.12776148470104
3.17306470789451,2.18789708495824
3.1830520311017,2.16724320264977
3.17877523600809,2.17958070543704
2.82219058146309,2.19709696687131
2.25047886301555,2.21375031395856
2.29321020800217,2.20778701209544
2.33124989046814,2.20682968106186
2.28350963139898,2.20834625737894
2.23708108551832,2.221059539253
3.17635314235308,2.18295441691539
2.60351884145587,2.2046484751952
2.24576279652859,2.21548889806625
3.18685904984408,2.1227933234728
3.19583360844992,2.1184103063362
3.18446136015537,2.13801450264754
3.18446136015537,2.13801450264754
2.26603029053852,2.21153976170172
3.22651549507724,2.10632157448843
2.92142931041118,2.19602053118589
1.69666135285553,2.2251602172582
3.19489405574747,2.06918599184261
3.19296614240999,2.08557762828041
